Word,Level
球,HSK1
球员,HSK6
球场,HSK2
球拍,HSK6
球星,HSK6
球迷,HSK3
球队,HSK2
球鞋,HSK2
理,HSK6
理事,HSK7-9
理会,HSK7-9
理发,HSK3
理念,HSK7-9
理性,HSK7-9
理想,HSK2
理所当然,HSK7-9
理智,HSK6
理由,HSK3
理直气壮,HSK7-9
理睬,HSK7-9
理科,HSK7-9
理解,HSK3
理论,HSK3
理财,HSK6
琢磨,HSK7-9
琴,HSK5
瑞雪,HSK7-9
瑰宝,HSK7-9
瓜,HSK4
瓜分,HSK7-9
瓜子,HSK7-9
瓦,HSK7-9
瓶,HSK2
瓶子,HSK2
瓶颈,HSK7-9
瓷,HSK7-9
瓷器,HSK7-9
甘心,HSK7-9
甚至,HSK4
甚至于,HSK7-9
甜,HSK3
甜头,HSK7-9
甜美,HSK7-9
甜蜜,HSK7-9
生,HSK2
生产,HSK3
生前,HSK7-9
生动,HSK3
生命,HSK3
生命线,HSK7-9
生存,HSK3
生平,HSK7-9
生态,HSK7-9
生怕,HSK7-9
生意,HSK3
生成,HSK5
生效,HSK7-9
生日,HSK1
生机,HSK7-9
生死,HSK7-9
生气,HSK1
生活,HSK2
生活费,HSK6
生涯,HSK7-9
生物,HSK7-9
生理,HSK7-9
生病,HSK1
生硬,HSK7-9
生育,HSK7-9
生词,HSK2
生长,HSK3
用,HSK1
用不着,HSK5
用于,HSK5
用人,HSK7-9
用力,HSK7-9
用功,HSK7-9
用品,HSK6
用处,HSK6
用得着,HSK6
用心,HSK6
用意,HSK7-9
用户,HSK5
用来,HSK5
用法,HSK6
用途,HSK4
用餐,HSK7-9
甩,HSK7-9
田,HSK6
田径,HSK6
由,HSK3
由于,HSK3
由来,HSK7-9
由此,HSK5
由此可见,HSK7-9
由此看来,HSK7-9
由衷,HSK7-9
甲,HSK5
申办,HSK7-9
申报,HSK7-9
申请,HSK4
申领,HSK7-9
电,HSK1
电信,HSK7-9
电力,HSK6
电动,HSK6
电动车,HSK4
电台,HSK3
电器,HSK6
电子版,HSK5
电子邮件,HSK3
电影,HSK1
电影院,HSK1
电报,HSK7-9
电梯,HSK4
电池,HSK5
电源,HSK4
电灯,HSK4
电线,HSK7-9
电网,HSK7-9
电脑,HSK1
电视,HSK1
电视剧,HSK3
电视台,HSK3
电视机,HSK1
电讯,HSK7-9
电话,HSK1
电车,HSK6
电铃,HSK7-9
电饭锅,HSK5
男,HSK1
男人,HSK1
男士,HSK4
男女,HSK4
男子,HSK3
男孩儿,HSK1
男性,HSK5
男朋友,HSK1
男生,HSK1
画,HSK2
画儿,HSK2
画册,HSK7-9
画家,HSK2
画展,HSK7-9
画蛇添足,HSK7-9
画面,HSK5
画龙点睛,HSK7-9
畅谈,HSK7-9
畅通,HSK6
畅销,HSK7-9
界,HSK6
界定,HSK7-9
界线,HSK7-9
界限,HSK7-9
畏惧,HSK7-9
畏缩,HSK7-9
留,HSK2
留下,HSK2
留学,HSK3
留学生,HSK2
留心,HSK7-9
留念,HSK7-9
留恋,HSK7-9
留意,HSK7-9
留神,HSK7-9
留言,HSK6
略,HSK7-9
略微,HSK7-9
番,HSK6
番茄,HSK6
畸形,HSK7-9
疏导,HSK7-9
疏忽,HSK7-9
疏散,HSK7-9
疏通,HSK7-9
疑惑,HSK7-9
疑点,HSK7-9
疑虑,HSK7-9
疑问,HSK4
疗养,HSK4
疗效,HSK7-9
疗法,HSK7-9
疫苗,HSK7-9
疯,HSK5
疯子,HSK7-9
疯狂,HSK5
疲倦,HSK7-9
疲劳,HSK7-9
疲惫,HSK7-9
疲惫不堪,HSK7-9
疼,HSK2
疼痛,HSK6
疾病,HSK6
病,HSK1
病人,HSK1
病床,HSK7-9
病情,HSK6
病房,HSK6
病毒,HSK5
病症,HSK7-9
症状,HSK6
症结,HSK7-9
痒,HSK7-9
痕迹,HSK7-9
痛,HSK3
痛心,HSK7-9
痛快,HSK4
痛苦,HSK3
痰,HSK7-9
痴呆,HSK7-9
痴心,HSK7-9
痴迷,HSK7-9
瘟疫,HSK7-9
瘦,HSK5
瘫,HSK7-9
瘫痪,HSK7-9
瘾,HSK7-9
癌,HSK7-9
癌症,HSK7-9
登,HSK4
登山,HSK4
登录,HSK4
登机,HSK7-9
登记,HSK4
登陆,HSK7-9
白,HSK1
白天,HSK1
白白,HSK7-9
白色,HSK2
白菜,HSK3
白酒,HSK5
白领,HSK6
百,HSK1
百分比,HSK7-9
百分点,HSK6
百合,HSK7-9
百科全书,HSK7-9
百货,HSK4
的,HSK1
的确,HSK4
的话,HSK2
皆,HSK7-9
皇上,HSK7-9
皇后,HSK7-9
皇室,HSK7-9
皇宫,HSK7-9
皇帝,HSK6
皮,HSK3
皮包,HSK3
皮带,HSK7-9
皮球,HSK6
皮肤,HSK5
皮鞋,HSK5
皱,HSK7-9
盆,HSK5
盈利,HSK7-9
益处,HSK7-9
盏,HSK7-9
盐,HSK4
监察,HSK7-9
监护,HSK7-9
监控,HSK7-9
监测,HSK6
监狱,HSK7-9
监督,HSK6
监管,HSK7-9
监视,HSK7-9
盒,HSK5
盒子,HSK5
盒饭,HSK5
盖,HSK4
盖子,HSK7-9
盗,HSK7-9
盗版,HSK6
盗窃,HSK7-9
盘,HSK4
盘子,HSK4
盘算,HSK7-9
盛,HSK7-9
盛会,HSK7-9
盛大,HSK7-9
盛开,HSK7-9
盛气凌人,HSK7-9
盛行,HSK6
盟友,HSK7-9
目不转睛,HSK7-9
目中无人,HSK7-9
目光,HSK5
目前,HSK3
目录,HSK7-9
目标,HSK3
目的,HSK2
目的地,HSK7-9
目睹,HSK7-9
目瞪口呆,HSK7-9
盯,HSK7-9
盲人,HSK6
盲目,HSK7-9
直,HSK3
直到,HSK3
直升机,HSK6
直奔,HSK7-9
直径,HSK7-9
直接,HSK2
直播,HSK3
直线,HSK5
直至,HSK7-9
直观,HSK7-9
直视,HSK7-9
直觉,HSK7-9
直达,HSK7-9
相互,HSK3
相传,HSK7-9
相伴,HSK7-9
相似,HSK3
相依为命,HSK7-9
相信,HSK2
相关,HSK3
相反,HSK4
相同,HSK2
相声,HSK5
相处,HSK4
相对,HSK7-9
相对而言,HSK7-9
相差,HSK7-9
相应,HSK5
相当,HSK3
相当于,HSK7-9
相提并论,HSK7-9
相机,HSK2
相比,HSK3
相比之下,HSK7-9
相片,HSK4
相等,HSK5
相约,HSK7-9
相继,HSK7-9
相识,HSK7-9
相辅相成,HSK7-9
相连,HSK7-9
相通,HSK7-9
相遇,HSK7-9
盼,HSK7-9
盼望,HSK6
省,HSK2
省事,HSK7-9
省略,HSK7-9
省钱,HSK6
眉开眼笑,HSK7-9
眉毛,HSK7-9
看,HSK1
看上去,HSK3
看不起,HSK4
看中,HSK7-9
看似,HSK7-9
看作,HSK6
看出,HSK5
看到,HSK1
看台,HSK7-9
看好,HSK6
看待,HSK5
看得出,HSK7-9
看得见,HSK6
看得起,HSK6
看成,HSK5
看护,HSK7-9
看望,HSK4
看来,HSK4
看样子,HSK7-9
看法,HSK2
看热闹,HSK7-9
看病,HSK1
看管,HSK6
看见,HSK1
看起来,HSK3
看重,HSK7-9
真,HSK1
真假,HSK7-9
真实,HSK3
真心,HSK7-9
真情,HSK7-9
真挚,HSK7-9
真是的,HSK7-9
真正,HSK2
真理,HSK5
真的,HSK1
真相,HSK5
真空,HSK7-9
真诚,HSK5
眨眼,HSK7-9
眼,HSK2
眼下,HSK7-9
眼光,HSK5
眼前,HSK3
眼泪,HSK4
眼界,HSK7-9
眼看,HSK6
眼睛,HSK2
眼神,HSK7-9
眼红,HSK7-9
眼色,HSK7-9
眼里,HSK4
眼镜,HSK4
着,HSK1
着力,HSK7-9
着实,HSK7-9
着急,HSK4
着想,HSK7-9
着手,HSK7-9
着火,HSK4
着眼,HSK7-9
着眼于,HSK7-9
着落,HSK7-9
着迷,HSK7-9
着重,HSK7-9
睁,HSK7-9
睡,HSK1
睡眠,HSK5
睡着,HSK4
睡袋,HSK7-9
睡觉,HSK1
督促,HSK7-9
瞄准,HSK7-9
瞅,HSK7-9
瞎,HSK7-9
瞒,HSK7-9
瞧,HSK5
瞧不起,HSK7-9
瞩目,HSK7-9
瞪,HSK7-9
瞬间,HSK7-9
瞻仰,HSK7-9
矛头,HSK7-9
矛盾,HSK5
矣,HSK7-9
知名,HSK6
知己,HSK7-9
知觉,HSK7-9
知识,HSK1
知识分子,HSK7-9
知足,HSK7-9
知道,HSK1
矫正,HSK7-9
短,HSK2
短信,HSK2
短处,HSK3
短暂,HSK7-9
短期,HSK3
短片,HSK6
短缺,HSK7-9
短裤,HSK3
矮,HSK4
矮小,HSK4
石头,HSK3
石油,HSK3
矿,HSK6
矿泉水,HSK4
矿藏,HSK7-9
码,HSK7-9
码头,HSK5
砂糖,HSK7-9
砍,HSK7-9
研制,HSK4
研发,HSK6
研究,HSK4
研究所,HSK5
研究生,HSK4
研讨,HSK7-9
砖,HSK7-9
破,HSK3
破产,HSK4
破坏,HSK3
破旧,HSK7-9
破案,HSK7-9
破灭,HSK7-9
破碎,HSK7-9
破裂,HSK7-9
破解,HSK7-9
破除,HSK7-9
砸,HSK7-9
硕士,HSK5
硕果,HSK7-9
硬,HSK5
硬件,HSK5
硬币,HSK7-9
硬朗,HSK7-9
硬盘,HSK7-9
确保,HSK3
确信,HSK7-9
确凿,HSK7-9
确切,HSK7-9
确定,HSK3
确实,HSK3
确立,HSK5
确认,HSK4
确诊,HSK7-9
碍事,HSK7-9
碎,HSK5
碑,HSK7-9
碗,HSK2
碧绿,HSK7-9
碰,HSK2
碰上,HSK7-9
碰到,HSK2
碰巧,HSK7-9
碰撞,HSK7-9
碰见,HSK2
碰钉子,HSK7-9
碳,HSK7-9
磁卡,HSK7-9
磁带,HSK7-9
磁盘,HSK7-9
磅,HSK7-9
磋商,HSK7-9
磕,HSK7-9
磨,HSK6
磨合,HSK7-9
磨损,HSK7-9
磨难,HSK7-9
礁石,HSK7-9
示威,HSK7-9
示意,HSK7-9
示范,HSK5
礼,HSK5
礼仪,HSK7-9
礼品,HSK7-9
礼堂,HSK6
礼拜,HSK5
礼服,HSK7-9
礼物,HSK2
礼貌,HSK5
社,HSK5
社交,HSK7-9
社会,HSK3
社会主义,HSK7-9
社区,HSK5
社团,HSK7-9
社论,HSK7-9
祈祷,HSK7-9
祖传,HSK7-9
祖先,HSK7-9
祖国,HSK6
祖宗,HSK7-9
祖母,HSK6
祖父,HSK6
祖籍,HSK7-9
祝,HSK3
祝愿,HSK6
祝福,HSK4
祝贺,HSK5
神,HSK5
神仙,HSK7-9
神圣,HSK7-9
神奇,HSK5
神态,HSK7-9
神情,HSK5
神气,HSK7-9
神秘,HSK4
神经,HSK5
神话,HSK4
祥和,HSK7-9
票,HSK1
票价,HSK3
票房,HSK7-9
祭,HSK7-9
祭奠,HSK7-9
祭祀,HSK7-9
祸害,HSK7-9
禁不住,HSK7-9
禁区,HSK7-9
禁忌,HSK7-9
禁止,HSK4
禅杖,HSK7-9
福,HSK3
福利,HSK5
福气,HSK7-9
离,HSK2
离不开,HSK4
离奇,HSK7-9
离婚,HSK3
离开,HSK2
离职,HSK7-9
离谱儿,HSK7-9
禾苗,HSK7-9
秀丽,HSK7-9
秀美,HSK7-9
私下,HSK7-9
私事,HSK7-9
私人,HSK5
私家车,HSK7-9
私房钱,HSK7-9
私有,HSK7-9
私立,HSK7-9
私自,HSK7-9
私营,HSK7-9
秃,HSK7-9
秉承,HSK7-9
秋天,HSK2
秋季,HSK4
种,HSK3
种子,HSK3
种族,HSK7-9
种植,HSK4
种种,HSK6
种类,HSK4
科,HSK2
科学,HSK2
科幻,HSK7-9
科技,HSK3
科普,HSK7-9
科目,HSK7-9
科研,HSK6
秒,HSK5
秘书,HSK4
秘密,HSK4
秘方,HSK7-9
秘诀,HSK7-9
租,HSK2
租赁,HSK7-9
租金,HSK6
秤,HSK7-9
秧歌,HSK7-9
秩序,HSK7-9
积,HSK7-9
积极,HSK3
积淀,HSK7-9
积累,HSK4
积蓄,HSK7-9
称,HSK2
称为,HSK3
称作,HSK7-9
称号,HSK5
称呼,HSK7-9
称赞,HSK4
移,HSK4
移交,HSK7-9
移动,HSK4
移植,HSK7-9
移民,HSK4
稀,HSK7-9
稀奇,HSK7-9
稀少,HSK7-9
稀罕,HSK7-9
程序,HSK4
程度,HSK3
稍,HSK5
稍候,HSK7-9
稍后,HSK7-9
稍微,HSK5
稍稍,HSK7-9
税,HSK6
税务,HSK7-9
税收,HSK7-9
稠,HSK7-9
稠密,HSK7-9
稳,HSK4
稳健,HSK7-9
稳固,HSK7-9
稳妥,HSK7-9
稳定,HSK4
稳重,HSK7-9
稻草,HSK7-9
稿子,HSK6
穆斯林,HSK7-9
穴位,HSK7-9
究竟,HSK4
穷,HSK4
穷人,HSK4
空,HSK3
空中,HSK5
空儿,HSK3
空军,HSK6
空前,HSK7-9
空地,HSK7-9
空想,HSK7-9
空气,HSK2
空白,HSK7-9
空荡荡,HSK7-9
空虚,HSK7-9
空调,HSK3
空间,HSK4
空隙,HSK7-9
空难,HSK7-9
穿,HSK1
穿上,HSK4
穿小鞋,HSK7-9
穿着,HSK7-9
穿越,HSK7-9
穿过,HSK7-9
突出,HSK3
突击,HSK7-9
突发,HSK7-9
突如其来,HSK7-9
突然,HSK3
突破,HSK5
突破口,HSK7-9
窃取,HSK7-9
窄,HSK7-9
窍门,HSK7-9
窑,HSK7-9
窒息,HSK7-9
窗口,HSK6
窗台,HSK4
窗子,HSK4
窗帘,HSK5
窗户,HSK4
窘迫,HSK7-9
窜,HSK7-9
窝,HSK7-9
窟窿,HSK7-9
立,HSK5
立交桥,HSK7-9
立体,HSK7-9
立刻,HSK3
立功,HSK7-9
立即,HSK4
立场,HSK5
立方,HSK7-9
立方米,HSK7-9
立足,HSK7-9
竖,HSK7-9
站,HSK1
站住,HSK2
站台,HSK6
站立,HSK7-9
竞争,HSK5
竞技,HSK7-9
竞相,HSK7-9
竞赛,HSK5
竞选,HSK7-9
竟,HSK7-9
竟敢,HSK7-9
竟然,HSK4
章,HSK6
竣工,HSK7-9
童年,HSK4
童话,HSK4
竭力,HSK7-9
竭尽全力,HSK7-9
端,HSK6
端午节,HSK6
端正,HSK7-9
竹子,HSK5
竹竿,HSK7-9
笑,HSK1
笑声,HSK6
笑容,HSK6
笑脸,HSK6
笑话,HSK2
笑话儿,HSK2
笔,HSK2
笔记,HSK2
笔记本,HSK2
笔试,HSK6
笛子,HSK7-9
符号,HSK4
符合,HSK4
笨,HSK4
笨蛋,HSK7-9
笨重,HSK7-9
第,HSK1
第一手,HSK7-9
第一线,HSK7-9
笼子,HSK7-9
笼统,HSK7-9
笼罩,HSK7-9
等,HSK1
等于,HSK2
等候,HSK5
等到,HSK2
等待,HSK3
等级,HSK5
筋,HSK7-9
筐,HSK7-9
筑,HSK7-9
筒,HSK7-9
答,HSK5
答复,HSK5
答应,HSK2
答案,HSK4
答辩,HSK7-9
策划,HSK6
策略,HSK6
筛,HSK7-9
筛选,HSK7-9
筷子,HSK2
筹,HSK7-9
筹划,HSK7-9
筹办,HSK7-9
筹备,HSK7-9
筹措,HSK7-9
筹码,HSK7-9
筹集,HSK7-9
签,HSK5
签名,HSK5
签字,HSK5
签约,HSK5
签署,HSK7-9
签订,HSK5
签证,HSK5
简介,HSK6
简体字,HSK7-9
简化,HSK7-9
简单,HSK3
简历,HSK4
简易,HSK7-9
简洁,HSK7-9
简直,HSK3
简短,HSK7-9
简称,HSK7-9
简要,HSK7-9
简陋,HSK7-9
算,HSK2
算了,HSK6
算是,HSK6
算盘,HSK7-9
算计,HSK7-9
算账,HSK7-9
管,HSK3
管子,HSK7-9
管家,HSK7-9
管教,HSK7-9
管理,HSK3
管理费,HSK7-9
管用,HSK7-9
管辖,HSK7-9
管道,HSK6
箭,HSK6
箱,HSK4
箱子,HSK4
篇,HSK2
篇幅,HSK7-9
篮球,HSK2
簇拥,HSK7-9
米,HSK2
米饭,HSK1
类,HSK3
类似,HSK3
类别,HSK7-9
类型,HSK4
粉,HSK7-9
粉丝,HSK7-9
粉碎,HSK7-9
粒,HSK7-9
粗,HSK4
粗心,HSK4
粗心大意,HSK7-9
粗暴,HSK7-9
粗略,HSK7-9
粗糙,HSK7-9
粗鲁,HSK7-9
粘,HSK7-9
粥,HSK6
粪,HSK7-9
粪便,HSK7-9
粮食,HSK4
粽子,HSK7-9
精,HSK6
精力,HSK4
精华,HSK7-9
精品,HSK6
精妙,HSK7-9
精彩,HSK3
精心,HSK7-9
精打细算,HSK7-9
精明,HSK7-9
精疲力竭,HSK7-9
精益求精,HSK7-9
精确,HSK7-9
精神,HSK3
精神病,HSK7-9
精简,HSK7-9
精练,HSK7-9
精细,HSK7-9
精美,HSK6
精致,HSK7-9
精英,HSK7-9
精通,HSK7-9
精髓,HSK7-9
糊,HSK7-9
糊涂,HSK7-9
糖,HSK3
糖尿病,HSK7-9
糖果,HSK7-9
糟,HSK5
糟糕,HSK5
系,HSK3
系列,HSK4
系统,HSK4
紊乱,HSK7-9
素,HSK7-9
素不相识,HSK7-9
素养,HSK7-9
素描,HSK7-9
素材,HSK7-9
素质,HSK6
素食,HSK7-9
索取,HSK7-9
索性,HSK7-9
索赔,HSK7-9
紧,HSK3
紧凑,HSK7-9
紧密,HSK4
紧张,HSK3
紧急,HSK3
紧接着,HSK7-9
紧紧,HSK5
紧缩,HSK7-9
紧缺,HSK7-9
紧迫,HSK7-9
紫,HSK5
累,HSK1
累积,HSK7-9
累计,HSK7-9
絮叨,HSK7-9
繁体字,HSK7-9
繁华,HSK7-9
繁忙,HSK7-9
繁殖,HSK6
繁荣,HSK5
繁重,HSK7-9
纠正,HSK6
纠纷,HSK6
纠缠,HSK7-9
红,HSK2
红包,HSK4
红扑扑,HSK7-9
红润,HSK7-9
红火,HSK7-9
红灯,HSK7-9
红眼,HSK7-9
红色,HSK2
红茶,HSK3
红薯,HSK7-9
红酒,HSK3
纤维,HSK7-9
约,HSK3
约会,HSK4
约定,HSK6
约定俗成,HSK7-9
约束,HSK5
级,HSK2
级别,HSK7-9
纪实,HSK7-9
纪录,HSK3
纪录片,HSK7-9
纪律,HSK4
纪念,HSK3
纪念日,HSK7-9
纪念碑,HSK7-9
纪念馆,HSK7-9
纬度,HSK7-9
纯,HSK4
纯净水,HSK4
纯朴,HSK7-9
纯洁,HSK7-9
纯粹,HSK7-9
纱,HSK7-9
纲要,HSK7-9
纲领,HSK7-9
纳入,HSK7-9
纳税,HSK7-9
纳税人,HSK7-9
纳闷儿,HSK7-9
纵容,HSK7-9
纵横交错,HSK7-9
纵深,HSK7-9
纵然,HSK7-9
纵观,HSK7-9
纷纷,HSK4
纸,HSK2
纺织,HSK7-9
纽带,HSK7-9
纽扣,HSK7-9
线,HSK3
线条,HSK7-9
线索,HSK5
线路,HSK6
练,HSK2
练习,HSK2
组,HSK2
组合,HSK3
组建,HSK7-9
组成,HSK2
组织,HSK5
组装,HSK7-9
组长,HSK2
绅士,HSK7-9
细,HSK4
细微,HSK7-9
细心,HSK7-9
细胞,HSK6
细腻,HSK7-9
细致,HSK4
细节,HSK4
细菌,HSK6
织,HSK6
终于,HSK3
终止,HSK5
终点,HSK5
终生,HSK7-9
终究,HSK7-9
终结,HSK7-9
终身,HSK5
经,HSK7-9
经久不息,HSK7-9
经典,HSK4
经历,HSK3
经受,HSK7-9
经商,HSK7-9
经常,HSK2
经度,HSK7-9
经济,HSK3
经理,HSK2
经营,HSK3
经贸,HSK7-9
经费,HSK5
经过,HSK2
经验,HSK3
绑,HSK7-9
绑架,HSK7-9
结,HSK4
结冰,HSK7-9
结合,HSK3
结婚,HSK3
结实,HSK3
结尾,HSK7-9
结局,HSK7-9
结晶,HSK7-9
结束,HSK3
结构,HSK4
结果,HSK2
结论,HSK4
结识,HSK7-9
绕,HSK5
绕行,HSK7-9
绘声绘色,HSK7-9
绘画,HSK6
给,HSK1
给予,HSK6
络绎不绝,HSK7-9
绝,HSK6
绝大多数,HSK6
绝对,HSK3
绝技,HSK7-9
绝招,HSK7-9
绝望,HSK5
绝缘,HSK7-9
绞,HSK7-9
统一,HSK4
统治,HSK7-9
统筹,HSK7-9
统统,HSK7-9
统计,HSK4
绣,HSK7-9
继,HSK7-9
继承,HSK5
继母,HSK7-9
继父,HSK7-9
继续,HSK3
继而,HSK7-9
续,HSK7-9
绯闻,HSK7-9
绰号,HSK7-9
绳子,HSK7-9
维修,HSK4
维护,HSK4
维持,HSK4
维生素,HSK6
绷,HSK7-9
绷带,HSK7-9
综上所述,HSK7-9
综合,HSK4
绽放,HSK7-9
绿,HSK2
绿化,HSK6
绿地,HSK7-9
绿灯,HSK7-9
绿色,HSK2
绿茶,HSK3
缅怀,HSK7-9
缆车,HSK7-9
缓,HSK7-9
缓和,HSK7-9
缓慢,HSK7-9
缓缓,HSK7-9
缓解,HSK4
缕,HSK7-9
编,HSK4
编写,HSK7-9
编制,HSK6
编剧,HSK7-9
编号,HSK7-9
编排,HSK7-9
编辑,HSK5
编造,HSK7-9
缘分,HSK7-9
缘故,HSK6
缝,HSK7-9
缝合,HSK7-9
缠,HSK7-9
缤纷,HSK7-9
缩,HSK7-9
缩小,HSK4
缩影,HSK7-9
缩水,HSK7-9
缩短,HSK4
缴,HSK7-9
缴纳,HSK7-9
缴费,HSK7-9
缸,HSK7-9
缺,HSK3
缺乏,HSK5
缺口,HSK7-9
缺失,HSK7-9
缺少,HSK3
缺席,HSK7-9
缺点,HSK3
缺陷,HSK6
罐,HSK7-9
罐头,HSK7-9
网,HSK2
网上,HSK1
网友,HSK1
网吧,HSK6
网址,HSK4
网民,HSK7-9
网点,HSK7-9
网球,HSK2
网站,HSK2
网络,HSK4
网页,HSK6
罕见,HSK7-9
罗,HSK7-9
罚,HSK5
罚款,HSK5
罢了,HSK6
罢休,HSK7-9
罢免,HSK7-9
罢工,HSK6
罩,HSK7-9
罪,HSK6
罪恶,HSK6
罪犯,HSK7-9
罪魁祸首,HSK7-9
置,HSK7-9
羊,HSK3
美,HSK3
美中不足,HSK7-9
美丽,HSK3
美人,HSK7-9
美元,HSK3
美化,HSK7-9
美味,HSK7-9
美女,HSK4
美好,HSK3
美妙,HSK7-9
美容,HSK6
美德,HSK7-9
美景,HSK7-9
美术,HSK3
美滋滋,HSK7-9
美满,HSK7-9
美观,HSK7-9
美金,HSK4
美食,HSK3
羞愧,HSK7-9
羡慕,HSK7-9
群,HSK3
群众,HSK5
群体,HSK5
羽毛球,HSK5
羽绒服,HSK5
翅膀,HSK7-9
翘,HSK7-9
翠绿,HSK7-9
翻,HSK4
翻天覆地,HSK7-9
翻来覆去,HSK7-9
翻番,HSK7-9
翻译,HSK4
耀眼,HSK7-9
老,HSK1
老乡,HSK6
老人,HSK1
老人家,HSK7-9
老伴儿,HSK7-9
老公,HSK4
老化,HSK7-9
老大,HSK7-9
老太太,HSK3
老头儿,HSK3
老婆,HSK4
老字号,HSK7-9
老实,HSK4
老实说,HSK7-9
老家,HSK4
老师,HSK1
老年,HSK2
老是,HSK2
老朋友,HSK2
老板,HSK3
老汉,HSK7-9
老百姓,HSK3
老远,HSK7-9
考,HSK1
考场,HSK6
考察,HSK4
考核,HSK5
考生,HSK2
考虑,HSK4
考试,HSK1
考量,HSK7-9
考题,HSK6
考验,HSK3
者,HSK3
而,HSK4
而且,HSK2
而已,HSK7-9
而是,HSK4
耍,HSK7-9
耍赖,HSK7-9
耐,HSK7-9
耐人寻味,HSK7-9
耐心,HSK5
耐性,HSK7-9
耕地,HSK7-9
耗,HSK7-9
耗时,HSK7-9
耗费,HSK7-9
耳光,HSK7-9
耳朵,HSK5
耳机,HSK4
耳熟能详,HSK7-9
耳目一新,HSK7-9
耳闻目睹,HSK7-9
耸立,HSK7-9
耻笑,HSK7-9
耻辱,HSK7-9
耽搁,HSK7-9
耽误,HSK7-9
耿直,HSK7-9
聊,HSK6
聊天儿,HSK6
聋,HSK7-9
聋人,HSK7-9
职业,HSK3
职业病,HSK7-9
职位,HSK5
职务,HSK5
职员,HSK7-9
职工,HSK3
职权,HSK7-9
职能,HSK5
职责,HSK6
联合,HSK3
联合国,HSK3
联想,HSK5
联手,HSK6
联欢,HSK7-9
联盟,HSK6
联系,HSK3
联络,HSK5
联网,HSK7-9
联赛,HSK6
联邦,HSK7-9
聘,HSK7-9
聘任,HSK7-9
聘用,HSK7-9
聘请,HSK6
聚,HSK4
聚会,HSK4
聚精会神,HSK7-9
聚集,HSK7-9
聪明,HSK5
肇事,HSK7-9
肉,HSK1
肌肉,HSK5
肌肤,HSK7-9
肖像,HSK7-9
肚子,HSK4
肝,HSK6
肝脏,HSK7-9
肠,HSK5
股,HSK6
股东,HSK6
股份,HSK7-9
股市,HSK7-9
股民,HSK7-9
股票,HSK6
肢体,HSK7-9
肥,HSK4
肥料,HSK7-9
肥沃,HSK7-9
肥皂,HSK7-9
肥胖,HSK7-9
肩,HSK5
肩膀,HSK7-9
肩负,HSK7-9
肯,HSK6
肯定,HSK5
肺,HSK6
肾,HSK7-9
肿,HSK6
肿瘤,HSK7-9
胀,HSK7-9
胃,HSK5
胃口,HSK7-9
胆,HSK5
胆子,HSK7-9
胆小,HSK5
胆怯,HSK7-9
背,HSK2
背包,HSK5
背叛,HSK7-9
背后,HSK3
背心,HSK6
背景,HSK4
背着,HSK6
背诵,HSK7-9
背面,HSK7-9
胎,HSK7-9
胎儿,HSK7-9
胖,HSK3
胖子,HSK4
胚胎,HSK7-9
胜,HSK3
胜任,HSK7-9
胜出,HSK7-9
胜利,HSK3
胜负,HSK5
胡同儿,HSK5
胡子,HSK5
胡思乱想,HSK7-9
胡说,HSK7-9
胡闹,HSK7-9
胳膊,HSK7-9
胶囊,HSK7-9
胶带,HSK5
胶水,HSK5
胶片,HSK7-9
胸有成竹,HSK7-9
胸膛,HSK7-9
胸部,HSK4
能,HSK1
能不能,HSK3
能人,HSK7-9
能力,HSK3
能否,HSK6
能够,HSK2
能干,HSK4
能源,HSK7-9
能耐,HSK7-9
能耗,HSK7-9
能量,HSK5
脂肪,HSK7-9
脆,HSK5
脆弱,HSK7-9
脉搏,HSK7-9
脉络,HSK7-9
脊梁,HSK7-9
脏,HSK2
脑子,HSK5
脑海,HSK7-9
脑筋,HSK7-9
脑袋,HSK4
脖子,HSK7-9
脚,HSK2
脚印,HSK6
脚步,HSK5
脱,HSK4
脱口而出,HSK7-9
脱离,HSK5
脱节,HSK7-9
脱落,HSK7-9
脱身,HSK7-9
脱颖而出,HSK7-9
脸,HSK2
脸盆,HSK5
脸色,HSK5
脸颊,HSK7-9
脾,HSK7-9
脾气,HSK5
腊月,HSK7-9
腐化,HSK7-9
腐朽,HSK7-9
腐烂,HSK7-9
腐蚀,HSK7-9
腐败,HSK7-9
腔,HSK7-9
腥,HSK7-9
腰,HSK4
腹泻,HSK7-9
腹部,HSK7-9
腺,HSK7-9
腾,HSK7-9
腿,HSK2
膜,HSK6
膝盖,HSK7-9
膨胀,HSK7-9
膳食,HSK7-9
自,HSK4
自主,HSK3
自从,HSK3
自以为是,HSK7-9
自信,HSK4
自信心,HSK7-9
自力更生,HSK7-9
自动,HSK3
自助,HSK7-9
自卑,HSK7-9
自卫,HSK7-9
自发,HSK7-9
自在,HSK6
自如,HSK7-9
自始至终,HSK7-9
自学,HSK6
自尊,HSK7-9
自尊心,HSK7-9
自己,HSK2
自强不息,HSK7-9
自愿,HSK5
自我,HSK6
自杀,HSK5
自来水,HSK6
自然,HSK3
自然界,HSK7-9
自然而然,HSK7-9
自理,HSK7-9
自由,HSK2
自由自在,HSK7-9
自相矛盾,HSK7-9
自私,HSK7-9
自私自利,HSK7-9
自称,HSK7-9
自立,HSK7-9
自行,HSK7-9
自行车,HSK2
自觉,HSK3
自言自语,HSK6
